teacher_id,competence_code,competence_nom,domaine,current_level_t3,current_level_t2,current_level_t1,current_level_t,gap_next_3m,lag_gap_t3_t2,lag_gap_t2_t1,lag_gap_t1_t,rolling_tendance,days_since_last_training,training_frequency_per_month,is_long_absent,is_stagnant,avg_level,min_level,max_level,nb_level_5,nb_level_1,nb_savoirs,nb_competences,competency_coverage_rate,nb_formations_completed,nb_formations_in_progress,taux_assiduite,nb_besoins_exprimes,nb_besoins_approuves,avg_eval_score,nb_evaluations,months_since_last_training,engagement_score
ENS029,ANG,Anglais Technique,SUP,1,1,2,1,2,0,1,-1,0.0,200,0.33,1,0,1.25,1,2,0,3,1,1,1.0,4,3,0.84,3,2,2.75,1,6,22.2
ENS026,WEB_B,Developpement Web Back,WEB,1,2,2,3,2,1,0,1,0.67,95,0.0,0,0,2.0,1,3,0,1,2,1,1.0,2,3,0.53,0,2,2.6,4,3,17.85
ENS013,SEC,Securite Informatique,RT,4,3,5,4,0,-1,2,-1,0.0,336,0.42,1,0,4.0,3,5,1,0,3,1,1.0,3,3,0.71,3,2,3.74,3,11,24.53
ENS011,GC_STRU,Structure Batiment,GC,3,3,1,2,3,0,-2,1,-0.33,85,0.0,0,0,2.25,1,3,0,1,1,3,0.67,5,0,0.77,1,2,2.75,3,2,24.85
ENS008,PROG,Programmation,GL,3,3,3,4,2,0,0,1,0.33,154,0.08,0,0,3.25,3,4,0,0,1,1,1.0,1,2,0.76,4,2,4.01,3,5,22.32
ENS007,RESEAU,Reseaux,RT,3,3,1,1,4,0,-2,0,-0.67,179,0.17,0,1,2.0,1,3,0,2,1,3,0.67,4,1,0.53,4,2,4.22,4,5,29.09
ENS005,ALG,Algorithmique,GL,2,1,1,3,2,-1,0,2,0.33,204,0.08,1,0,1.75,1,3,0,2,3,2,0.5,5,3,0.77,2,2,3.63,3,6,27.61
ENS013,GC_STRU,Structure Batiment,GC,3,2,2,2,2,-1,0,0,-0.33,262,0.0,1,0,2.25,2,3,0,0,2,1,1.0,0,1,0.81,3,2,2.93,4,8,18.91
ENS011,GC_STRU,Structure Batiment,GC,5,4,5,4,0,-1,1,-1,-0.33,124,0.0,0,0,4.5,4,5,2,0,2,1,1.0,0,2,0.51,0,0,3.08,2,4,11.71
ENS012,PROG,Programmation,GL,5,5,4,3,1,0,-1,-1,-0.67,131,0.17,0,1,4.25,3,5,2,0,1,1,1.0,2,1,0.65,4,0,2.86,1,4,18.47
ENS008,GESTION,Gestion de Projet,SUP,2,3,2,2,0,1,-1,0,0.0,224,0.42,1,0,2.25,2,3,0,0,1,2,0.5,1,2,0.71,2,1,3.82,4,7,21.19
ENS021,GC_MAT,Matériaux,GC,4,2,2,2,0,-2,0,0,-0.67,127,0.08,0,1,2.5,2,4,0,0,3,2,0.5,5,2,0.64,3,2,2.99,1,4,23.68
ENS019,ANG,Anglais Technique,SUP,5,5,4,5,0,0,-1,1,0.0,106,0.17,0,0,4.75,4,5,3,0,1,1,1.0,5,2,0.89,4,2,4.27,2,3,29.99
ENS010,WEB_B,Developpement Web Back,WEB,5,3,4,5,1,-2,1,1,0.0,290,0.25,1,0,4.25,3,5,2,0,3,3,0.67,2,3,0.73,1,1,3.92,4,9,22.49
ENS015,PED,Pedagogie,SUP,4,3,3,3,2,-1,0,0,-0.33,136,0.08,0,0,3.25,3,4,0,0,1,2,0.5,1,3,0.6,3,1,3.64,3,4,19.78
ENS012,BD,Bases de Donnees,INFO,2,3,1,1,3,1,-2,0,-0.33,257,0.33,1,0,1.75,1,3,0,2,2,1,1.0,4,0,0.71,4,1,3.35,4,8,28.25
ENS025,GC_STRU,Structure Batiment,GC,4,4,4,4,0,0,0,0,0.0,225,0.0,1,0,4.0,4,4,0,0,1,2,0.5,1,2,0.79,2,0,3.09,1,7,15.63
ENS027,GC_MAT,Matériaux,GC,3,2,2,2,1,-1,0,0,-0.33,49,0.33,0,0,2.25,2,3,0,0,1,2,0.5,1,2,0.61,2,0,3.91,2,1,17.87
ENS016,GESTION,Gestion de Projet,SUP,4,4,4,3,0,0,0,-1,-0.33,183,0.17,1,0,3.75,3,4,0,0,2,2,0.5,3,0,0.71,4,0,4.23,2,6,25.01
ENS021,GC_STRU,Structure Batiment,GC,1,3,3,1,4,2,0,-2,0.0,266,0.17,1,0,2.0,1,3,0,2,1,2,0.5,1,3,0.85,3,0,3.38,1,8,17.51
ENS011,GESTION,Gestion de Projet,SUP,4,3,5,3,0,-1,2,-2,-0.33,34,0.25,0,0,3.75,3,5,1,0,3,2,0.5,2,1,0.69,3,2,3.58,3,1,22.11
ENS027,ANG,Anglais Technique,SUP,5,4,5,4,0,-1,1,-1,-0.33,199,0.33,1,0,4.5,4,5,2,0,3,3,0.67,4,3,0.94,1,1,2.63,4,6,24.96
ENS030,GC_MAT,Matériaux,GC,1,2,1,2,4,1,-1,1,0.33,357,0.17,1,0,1.5,1,2,0,2,1,1,1.0,0,1,0.51,4,1,2.55,2,11,14.65
ENS021,PROG,Programmation,GL,3,4,4,3,0,1,0,-1,0.0,298,0.0,1,0,3.5,3,4,0,0,2,1,1.0,2,0,0.58,3,1,2.81,1,9,17.02
ENS008,RESEAU,Reseaux,RT,3,5,4,4,2,2,-1,0,0.33,135,0.08,0,0,4.0,3,5,1,0,1,2,0.5,3,3,0.57,4,1,3.67,4,4,26.19
ENS001,WEB_B,Developpement Web Back,WEB,4,3,3,3,2,-1,0,0,-0.33,339,0.08,1,0,3.25,3,4,0,0,3,2,0.5,4,3,0.71,4,0,3.97,3,11,27.99
ENS019,GC_STRU,Structure Batiment,GC,5,4,4,5,1,-1,0,1,0.0,230,0.33,1,0,4.5,4,5,2,0,1,2,0.5,1,1,0.9,3,1,3.27,2,7,19.04
ENS010,SEC,Securite Informatique,RT,4,4,2,3,1,0,-2,1,-0.33,152,0.08,0,0,3.25,2,4,0,0,2,3,0.67,4,2,0.8,0,2,3.95,2,5,22.9
ENS003,PROG,Programmation,GL,3,3,4,2,2,0,1,-2,-0.33,83,0.33,0,0,3.0,2,4,0,0,2,2,0.5,3,1,0.61,4,0,3.42,1,2,21.39
ENS013,GC_MAT,Matériaux,GC,4,4,4,4,1,0,0,0,0.0,234,0.08,1,0,4.0,4,4,0,0,2,1,1.0,0,2,0.55,1,1,3.84,4,7,17.43
ENS022,PROG,Programmation,GL,4,4,3,3,0,0,-1,0,-0.33,254,0.08,1,0,3.5,3,4,0,0,2,2,0.5,1,1,0.88,4,0,2.85,1,8,17.6
ENS017,ANG,Anglais Technique,SUP,3,3,2,1,1,0,-1,-1,-0.67,35,0.42,0,1,2.25,1,3,0,1,2,1,1.0,3,2,0.58,0,2,3.56,4,1,22.02
ENS009,RESEAU,Reseaux,RT,4,2,4,4,1,-2,2,0,0.0,229,0.42,1,0,3.5,2,4,0,0,2,2,0.5,0,0,0.52,3,0,4.36,3,7,18.82
ENS005,PROG,Programmation,GL,2,2,2,2,2,0,0,0,0.0,202,0.08,1,0,2.0,2,2,0,0,3,3,0.67,0,1,0.93,0,2,2.84,2,6,13.33
ENS002,RESEAU,Reseaux,RT,3,4,5,3,2,1,1,-2,0.0,317,0.42,1,0,3.75,3,5,1,0,1,3,0.67,1,3,0.92,0,0,2.93,3,10,16.96
ENS011,ANG,Anglais Technique,SUP,5,4,4,5,0,-1,0,1,0.0,229,0.08,1,0,4.5,4,5,2,0,2,1,1.0,0,2,0.79,2,0,2.63,2,7,14.21
ENS008,GC_MAT,Matériaux,GC,3,3,4,3,0,0,1,-1,0.0,304,0.33,1,0,3.25,3,4,0,0,1,2,0.5,0,2,0.94,3,2,4.35,2,10,19.4
ENS020,GC_STRU,Structure Batiment,GC,2,1,3,3,2,-1,2,0,0.33,276,0.0,1,0,2.25,1,3,0,1,2,1,1.0,4,3,0.67,1,2,3.67,1,9,21.19
ENS013,PED,Pedagogie,SUP,3,3,5,3,0,0,2,-2,0.0,249,0.08,1,0,3.5,3,5,1,0,3,1,1.0,0,1,0.67,2,0,2.8,2,8,13.95
ENS024,GESTION,Gestion de Projet,SUP,5,3,3,5,2,-2,0,2,0.0,198,0.08,1,0,4.0,3,5,2,0,2,2,0.5,5,0,0.73,3,2,4.13,1,6,26.41
ENS007,GC_STRU,Structure Batiment,GC,2,4,3,3,0,2,-1,0,0.33,306,0.0,1,0,3.0,2,4,0,0,3,1,1.0,5,1,0.77,3,2,3.14,4,10,29.13
ENS022,ALG,Algorithmique,GL,4,2,2,3,0,-2,0,1,-0.33,128,0.0,0,0,2.75,2,4,0,0,3,1,1.0,1,1,0.54,4,2,4.16,2,4,20.02
ENS003,SEC,Securite Informatique,RT,3,5,3,4,2,2,-2,1,0.33,114,0.42,0,0,3.75,3,5,1,0,1,1,1.0,3,1,0.77,2,1,3.65,2,3,22.15
ENS003,WEB_B,Developpement Web Back,WEB,1,1,1,1,2,0,0,0,0.0,115,0.25,0,0,1.0,1,1,0,4,2,2,0.5,4,3,0.84,3,0,4.02,4,3,29.24
ENS021,BD,Bases de Donnees,INFO,1,2,3,3,1,1,1,0,0.67,119,0.17,0,0,2.25,1,3,0,1,2,2,0.5,2,3,0.63,4,2,3.46,3,3,22.57
ENS015,ANG,Anglais Technique,SUP,1,3,2,1,1,2,-1,-1,0.0,127,0.0,0,0,1.75,1,3,0,2,1,3,0.67,5,2,0.72,3,1,4.44,3,4,29.98
ENS007,PED,Pedagogie,SUP,4,4,4,5,1,0,0,1,0.33,239,0.0,1,0,4.25,4,5,1,0,1,2,0.5,4,1,0.59,3,1,4.04,3,7,26.53
ENS030,GC_STRU,Structure Batiment,GC,4,4,3,4,1,0,-1,1,0.0,363,0.25,1,0,3.75,3,4,0,0,2,3,0.67,1,1,0.71,2,2,3.91,1,12,16.87
ENS018,ALG,Algorithmique,GL,4,4,4,2,0,0,0,-2,-0.67,263,0.42,1,1,3.5,2,4,0,0,1,2,0.5,1,1,0.51,0,2,3.92,4,8,18.39
ENS015,GC_STRU,Structure Batiment,GC,3,4,4,2,1,1,0,-2,-0.33,246,0.08,1,0,3.25,2,4,0,0,2,2,0.5,5,2,0.73,4,2,4.27,3,8,30.69
ENS026,ALG,Algorithmique,GL,2,1,2,1,3,-1,1,-1,-0.33,323,0.17,1,0,1.5,1,2,0,2,1,2,0.5,5,1,0.92,3,2,3.12,2,10,26.84
ENS022,ANG,Anglais Technique,SUP,5,4,4,4,1,-1,0,0,-0.33,298,0.25,1,0,4.25,4,5,1,0,3,2,0.5,5,3,0.58,2,0,3.91,2,9,25.72
ENS019,WEB_F,Developpement Web Front,WEB,3,2,4,2,2,-1,2,-2,-0.33,125,0.08,0,0,2.75,2,4,0,0,1,3,0.67,1,1,0.62,3,1,3.75,1,4,17.1
ENS001,RESEAU,Reseaux,RT,3,1,1,2,2,-2,0,1,-0.33,93,0.17,0,0,1.75,1,3,0,2,1,2,0.5,0,1,0.72,0,0,2.62,1,3,10.34
ENS007,WEB_B,Developpement Web Back,WEB,3,3,1,1,2,0,-2,0,-0.67,33,0.25,0,1,2.0,1,3,0,2,3,3,0.67,2,3,0.71,2,2,3.36,3,1,20.77
ENS015,GESTION,Gestion de Projet,SUP,3,2,2,1,3,-1,0,-1,-0.67,223,0.33,1,1,2.0,1,3,0,1,1,2,0.5,2,0,0.5,3,2,4.17,2,7,20.84
ENS029,GC_MAT,Matériaux,GC,1,3,1,3,2,2,-2,2,0.67,157,0.17,0,0,2.0,1,3,0,2,2,3,0.67,5,3,0.73,1,0,4.47,3,5,28.09
ENS003,WEB_B,Developpement Web Back,WEB,3,5,4,3,2,2,-1,-1,0.0,257,0.08,1,0,3.75,3,5,1,0,3,2,0.5,3,0,0.66,3,2,4.21,1,8,22.22
ENS025,BD,Bases de Donnees,INFO,3,2,2,3,1,-1,0,1,0.0,103,0.33,0,0,2.5,2,3,0,0,3,3,0.67,4,0,0.56,0,1,4.16,4,3,25.12
ENS011,PED,Pedagogie,SUP,2,3,2,3,2,1,-1,1,0.33,154,0.08,0,0,2.5,2,3,0,0,1,3,0.67,5,0,0.55,0,0,4.36,3,5,25.97
ENS017,GC_MAT,Matériaux,GC,3,3,2,4,1,0,-1,2,0.33,273,0.42,1,0,3.0,2,4,0,0,1,3,0.67,1,3,0.54,2,0,4.36,1,9,16.92
ENS023,WEB_B,Developpement Web Back,WEB,5,4,4,5,2,-1,0,1,0.0,364,0.42,1,0,4.5,4,5,2,0,3,2,0.5,1,1,0.62,2,0,2.72,3,12,17.04
ENS019,ANG,Anglais Technique,SUP,3,3,1,3,2,0,-2,2,0.0,95,0.17,0,0,2.5,1,3,0,1,2,3,0.67,5,0,0.64,4,2,2.88,4,3,28.96
ENS026,WEB_F,Developpement Web Front,WEB,2,2,2,3,2,0,0,1,0.33,296,0.42,1,0,2.25,2,3,0,0,3,3,0.67,1,0,0.68,4,1,3.13,3,9,20.16
ENS009,GC_STRU,Structure Batiment,GC,2,3,4,3,0,1,1,-1,0.33,175,0.08,0,0,3.0,2,4,0,0,3,3,0.67,5,0,0.77,2,2,4.48,1,5,26.31
ENS020,BD,Bases de Donnees,INFO,4,5,5,4,0,1,0,-1,0.0,283,0.17,1,0,4.5,4,5,2,0,3,2,0.5,0,2,0.57,1,2,4.37,2,9,15.59
ENS013,GC_STRU,Structure Batiment,GC,3,3,1,1,3,0,-2,0,-0.67,183,0.42,1,1,2.0,1,3,0,2,1,1,1.0,4,3,0.65,3,1,4.02,4,6,28.29
ENS021,BD,Bases de Donnees,INFO,3,5,5,4,0,2,0,-1,0.33,129,0.42,0,0,4.25,3,5,2,0,3,2,0.5,0,1,0.65,4,0,4.2,3,4,20.15
ENS012,RESEAU,Reseaux,RT,2,3,1,3,2,1,-2,2,0.33,277,0.17,1,0,2.25,1,3,0,1,1,1,1.0,1,1,0.83,0,1,3.95,1,9,15.55
ENS027,ALG,Algorithmique,GL,4,2,3,3,1,-2,1,0,-0.33,58,0.0,0,0,3.0,2,4,0,0,2,2,0.5,1,0,0.55,4,2,3.18,4,1,21.11
ENS014,ANG,Anglais Technique,SUP,1,3,3,2,1,2,0,-1,0.33,90,0.08,0,0,2.25,1,3,0,1,2,2,0.5,2,1,0.79,3,2,4.48,1,3,21.41
ENS022,SEC,Securite Informatique,RT,3,4,3,3,1,1,-1,0,0.0,218,0.0,1,0,3.25,3,4,0,0,1,1,1.0,0,0,0.72,4,0,2.55,4,7,18.7
ENS006,GC_STRU,Structure Batiment,GC,3,4,4,2,1,1,0,-2,-0.33,226,0.25,1,0,3.25,2,4,0,0,3,3,0.67,3,2,0.76,0,1,2.63,2,7,18.06
ENS014,PED,Pedagogie,SUP,2,3,1,2,4,1,-2,1,0.0,62,0.33,0,0,2.0,1,3,0,1,3,3,0.67,5,0,0.84,1,2,4.3,2,2,26.8
ENS013,PED,Pedagogie,SUP,5,5,3,3,2,0,-2,0,-0.67,92,0.0,0,1,4.0,3,5,2,0,1,3,0.67,1,1,0.54,2,0,2.67,1,3,13.54
ENS005,PROG,Programmation,GL,5,4,4,5,0,-1,0,1,0.0,30,0.08,0,0,4.5,4,5,2,0,2,1,1.0,4,2,0.8,3,0,3.65,3,1,26.8
ENS009,GC_MAT,Matériaux,GC,4,3,4,4,2,-1,1,0,0.0,52,0.08,0,0,3.75,3,4,0,0,1,1,1.0,1,2,0.89,1,0,3.7,2,1,17.85
ENS014,GC_STRU,Structure Batiment,GC,5,4,4,3,1,-1,0,-1,-0.67,68,0.33,0,1,4.0,3,5,1,0,2,2,0.5,3,1,0.68,0,1,3.85,2,2,20.1
ENS022,RESEAU,Reseaux,RT,5,3,3,5,1,-2,0,2,0.0,220,0.33,1,0,4.0,3,5,2,0,3,3,0.67,4,1,0.69,1,1,4.48,4,7,27.41
ENS019,BD,Bases de Donnees,INFO,2,1,3,1,1,-1,2,-2,-0.33,93,0.33,0,0,1.75,1,3,0,2,1,3,0.67,4,3,0.53,0,1,4.32,3,3,23.79
ENS025,RESEAU,Reseaux,RT,1,1,2,1,2,0,1,-1,0.0,143,0.25,0,0,1.25,1,2,0,3,1,1,1.0,1,2,0.76,3,0,3.56,3,4,20.42
ENS029,GC_STRU,Structure Batiment,GC,3,2,3,1,2,-1,1,-2,-0.67,192,0.25,1,1,2.25,1,3,0,1,1,2,0.5,5,3,0.71,1,1,2.52,2,6,22.59
ENS009,BD,Bases de Donnees,INFO,5,3,3,4,1,-2,0,1,-0.33,57,0.42,0,0,3.75,3,5,1,0,3,2,0.5,5,1,0.81,3,2,3.42,4,1,29.89
ENS001,GC_MAT,Matériaux,GC,3,3,4,3,0,0,1,-1,0.0,249,0.33,1,0,3.25,3,4,0,0,3,1,1.0,2,0,0.93,3,1,4.19,1,8,21.53
ENS004,WEB_B,Developpement Web Back,WEB,3,5,3,3,0,2,-2,0,0.0,59,0.0,0,0,3.5,3,5,1,0,3,2,0.5,4,3,0.86,0,1,3.85,2,1,23.0
ENS014,PROG,Programmation,GL,3,3,4,4,2,0,1,0,0.33,237,0.0,1,0,3.5,3,4,0,0,3,1,1.0,5,0,0.82,4,2,3.19,1,7,25.98
ENS005,BD,Bases de Donnees,INFO,5,4,3,5,0,-1,-1,2,0.0,119,0.0,0,0,4.25,3,5,2,0,2,1,1.0,4,2,0.93,3,1,3.26,3,3,26.67
ENS015,PED,Pedagogie,SUP,1,2,3,1,3,1,1,-2,0.0,178,0.17,0,0,1.75,1,3,0,2,2,2,0.5,2,1,0.5,4,1,2.93,3,5,20.86
ENS005,PED,Pedagogie,SUP,5,5,3,4,1,0,-2,1,-0.33,59,0.17,0,0,4.25,3,5,2,0,1,3,0.67,3,2,0.63,0,0,3.2,2,1,18.55
ENS012,BD,Bases de Donnees,INFO,4,4,3,3,1,0,-1,0,-0.33,73,0.33,0,0,3.5,3,4,0,0,3,1,1.0,3,0,0.91,0,0,4.04,3,2,23.13
ENS004,SEC,Securite Informatique,RT,2,3,3,3,0,1,0,0,0.33,249,0.08,1,0,2.75,2,3,0,0,3,2,0.5,0,3,0.8,3,0,2.78,4,8,18.56
ENS025,GC_STRU,Structure Batiment,GC,2,3,4,2,0,1,1,-2,0.0,175,0.0,0,0,2.75,2,4,0,0,1,2,0.5,3,2,0.91,1,2,2.9,4,5,23.35
ENS028,PROG,Programmation,GL,5,4,3,4,1,-1,-1,1,-0.33,95,0.17,0,0,4.0,3,5,1,0,2,3,0.67,5,3,0.56,0,0,2.75,3,3,22.8
ENS027,SEC,Securite Informatique,RT,4,2,4,2,0,-2,2,-2,-0.67,205,0.25,1,1,3.0,2,4,0,0,3,3,0.67,0,3,0.72,2,1,2.67,4,6,16.94
ENS003,GESTION,Gestion de Projet,SUP,1,3,1,3,3,2,-2,2,0.67,173,0.0,0,0,2.0,1,3,0,2,2,3,0.67,1,3,0.59,0,2,3.96,2,5,15.87
ENS001,ANG,Anglais Technique,SUP,1,3,3,3,0,2,0,0,0.67,91,0.08,0,0,2.5,1,3,0,1,2,1,1.0,2,1,0.92,3,0,3.73,1,3,20.56
ENS021,ANG,Anglais Technique,SUP,1,2,2,3,0,1,0,1,0.67,354,0.08,1,0,2.0,1,3,0,1,1,2,0.5,3,3,0.53,3,2,2.6,1,11,18.35
ENS019,PROG,Programmation,GL,3,3,3,3,2,0,0,0,0.0,193,0.0,1,0,3.0,3,3,0,0,1,1,1.0,0,0,0.8,2,0,3.07,3,6,16.64
ENS027,RESEAU,Reseaux,RT,5,3,4,3,0,-2,1,-1,-0.67,281,0.17,1,1,3.75,3,5,1,0,2,2,0.5,0,0,0.8,4,0,3.16,3,9,18.82
ENS005,PROG,Programmation,GL,5,5,5,5,0,0,0,0,0.0,362,0.17,1,0,5.0,5,5,4,0,1,3,0.67,3,0,0.9,1,2,3.99,1,12,20.98
ENS002,GESTION,Gestion de Projet,SUP,1,3,3,1,1,2,0,-2,0.0,258,0.0,1,0,2.0,1,3,0,2,1,3,0.67,4,2,0.64,3,0,3.57,2,8,24.34
ENS007,PROG,Programmation,GL,2,2,2,3,3,0,0,1,0.33,316,0.17,1,0,2.25,2,3,0,0,2,2,0.5,5,0,0.91,0,1,3.34,1,10,22.73
ENS029,WEB_B,Developpement Web Back,WEB,1,2,1,2,3,1,-1,1,0.33,53,0.33,0,0,1.5,1,2,0,2,1,3,0.67,1,3,0.72,4,2,4.44,2,1,21.48
ENS026,WEB_F,Developpement Web Front,WEB,1,2,1,2,3,1,-1,1,0.33,340,0.17,1,0,1.5,1,2,0,2,1,1,1.0,0,1,0.76,4,2,2.52,4,11,18.84
ENS008,GC_MAT,Matériaux,GC,4,4,4,4,0,0,0,0,0.0,142,0.17,0,0,4.0,4,4,0,0,3,2,0.5,4,0,0.58,0,2,2.98,1,4,18.36
ENS005,PROG,Programmation,GL,4,2,3,2,1,-2,1,-1,-0.67,56,0.42,0,1,2.75,2,4,0,0,1,1,1.0,4,0,0.5,2,2,3.71,3,1,24.42
ENS015,WEB_F,Developpement Web Front,WEB,1,1,2,2,2,0,1,0,0.33,98,0.25,0,0,1.5,1,2,0,2,3,2,0.5,2,0,0.78,0,1,2.94,3,3,18.28
ENS020,BD,Bases de Donnees,INFO,1,1,1,2,3,0,0,1,0.33,225,0.42,1,0,1.25,1,2,0,3,2,3,0.67,5,1,0.87,1,1,3.04,4,7,27.43
ENS020,PROG,Programmation,GL,3,4,3,5,1,1,-1,2,0.67,105,0.25,0,0,3.75,3,5,1,0,1,2,0.5,1,3,0.58,1,0,3.64,2,3,16.18
ENS019,ALG,Algorithmique,GL,3,2,1,2,1,-1,-1,1,-0.33,120,0.25,0,0,2.0,1,3,0,1,3,3,0.67,1,0,0.56,3,0,3.41,4,4,20.62
ENS019,WEB_B,Developpement Web Back,WEB,3,5,5,3,1,2,0,-2,0.0,338,0.0,1,0,4.0,3,5,2,0,2,2,0.5,0,0,0.87,0,0,3.0,1,11,11.85
ENS003,PROG,Programmation,GL,4,3,5,5,0,-1,2,0,0.33,34,0.0,0,0,4.25,3,5,2,0,3,3,0.67,2,0,0.59,3,2,4.28,2,1,21.51
ENS009,BD,Bases de Donnees,INFO,4,4,4,3,0,0,0,-1,-0.33,308,0.42,1,0,3.75,3,4,0,0,2,3,0.67,4,0,0.51,0,0,3.59,1,10,19.23
ENS025,PROG,Programmation,GL,4,3,2,2,2,-1,-1,0,-0.67,146,0.25,0,1,2.75,2,4,0,0,2,1,1.0,2,2,0.6,3,2,4.27,1,4,20.04
ENS023,RESEAU,Reseaux,RT,3,2,2,2,0,-1,0,0,-0.33,174,0.17,0,0,2.25,2,3,0,0,1,3,0.67,2,0,0.66,0,0,3.71,2,5,17.72
ENS002,WEB_F,Developpement Web Front,WEB,3,4,3,4,1,1,-1,1,0.33,247,0.08,1,0,3.5,3,4,0,0,3,3,0.67,2,2,0.66,0,1,4.33,3,8,20.46
ENS030,GC_MAT,Matériaux,GC,2,3,1,1,3,1,-2,0,-0.33,365,0.08,1,0,1.75,1,3,0,2,2,1,1.0,3,3,0.82,3,0,2.73,4,12,24.56
ENS017,WEB_F,Developpement Web Front,WEB,2,1,1,1,2,-1,0,0,-0.33,95,0.08,0,0,1.25,1,2,0,3,2,2,0.5,2,3,0.69,3,2,4.09,3,3,23.13
ENS027,WEB_B,Developpement Web Back,WEB,1,3,1,2,4,2,-2,1,0.33,305,0.33,1,0,1.75,1,3,0,2,2,3,0.67,4,1,0.67,4,2,3.34,2,10,25.03
ENS023,RESEAU,Reseaux,RT,3,1,1,2,2,-2,0,1,-0.33,38,0.17,0,0,1.75,1,3,0,2,3,2,0.5,1,0,0.53,2,1,4.2,2,1,18.05
ENS019,GESTION,Gestion de Projet,SUP,2,2,1,3,4,0,-1,2,0.33,154,0.08,0,0,2.0,1,3,0,1,1,1,1.0,5,1,0.55,1,1,3.97,4,5,27.69
ENS011,WEB_F,Developpement Web Front,WEB,2,1,3,1,2,-1,2,-2,-0.33,274,0.33,1,0,1.75,1,3,0,2,1,1,1.0,1,2,0.56,1,0,2.52,4,9,16.84
ENS018,GC_MAT,Matériaux,GC,2,2,3,4,1,0,1,1,0.67,300,0.42,1,0,2.75,2,4,0,0,2,2,0.5,3,2,0.7,0,1,2.72,1,10,16.44
ENS028,PED,Pedagogie,SUP,4,2,4,2,2,-2,2,-2,-0.67,232,0.25,1,1,3.0,2,4,0,0,3,2,0.5,4,2,0.91,4,1,3.92,4,7,30.39
ENS012,RESEAU,Reseaux,RT,3,4,3,5,0,1,-1,2,0.67,94,0.42,0,0,3.75,3,5,1,0,1,2,0.5,4,0,0.6,1,2,4.45,1,3,22.4
ENS015,PROG,Programmation,GL,4,3,3,3,3,-1,0,0,-0.33,224,0.08,1,0,3.25,3,4,0,0,1,2,0.5,5,3,0.59,0,0,2.66,3,7,22.77
ENS029,GC_MAT,Matériaux,GC,2,2,3,2,2,0,1,-1,0.0,138,0.33,0,0,2.25,2,3,0,0,1,2,0.5,1,1,0.79,0,0,3.04,1,4,13.53
ENS013,WEB_F,Developpement Web Front,WEB,2,1,1,1,2,-1,0,0,-0.33,188,0.0,1,0,1.25,1,2,0,3,2,2,0.5,3,1,0.64,3,2,3.21,2,6,21.62
ENS024,WEB_F,Developpement Web Front,WEB,3,3,1,2,2,0,-2,1,-0.33,287,0.08,1,0,2.25,1,3,0,1,1,3,0.67,3,3,0.76,0,1,2.82,4,9,21.44
ENS019,GESTION,Gestion de Projet,SUP,1,3,1,3,2,2,-2,2,0.67,140,0.42,0,0,2.0,1,3,0,2,3,1,1.0,5,1,0.95,4,2,4.48,3,4,32.21
ENS013,GC_STRU,Structure Batiment,GC,2,1,2,2,2,-1,1,0,0.0,250,0.0,1,0,1.75,1,2,0,1,3,3,0.67,3,1,0.59,4,2,2.65,2,8,21.25
ENS019,ANG,Anglais Technique,SUP,3,3,2,1,1,0,-1,-1,-0.67,188,0.33,1,1,2.25,1,3,0,1,1,2,0.5,0,3,0.64,2,0,2.64,3,6,14.98
ENS015,PED,Pedagogie,SUP,4,3,3,3,2,-1,0,0,-0.33,162,0.25,0,0,3.25,3,4,0,0,2,2,0.5,5,1,0.92,4,1,2.58,3,5,28.26
ENS010,WEB_B,Developpement Web Back,WEB,4,4,5,5,0,0,1,0,0.33,217,0.33,1,0,4.5,4,5,2,0,3,2,0.5,2,0,0.81,4,1,3.03,1,7,19.61
ENS013,GESTION,Gestion de Projet,SUP,4,4,2,4,0,0,-2,2,0.0,109,0.0,0,0,3.5,2,4,0,0,2,2,0.5,1,3,0.88,1,1,4.25,1,3,17.4
ENS005,GESTION,Gestion de Projet,SUP,2,2,2,3,4,0,0,1,0.33,85,0.0,0,0,2.25,2,3,0,0,1,3,0.67,0,3,0.85,1,1,3.16,3,2,16.07
ENS016,RESEAU,Reseaux,RT,2,3,2,1,4,1,-1,-1,-0.33,88,0.17,0,0,2.0,1,3,0,1,2,1,1.0,4,1,0.93,1,2,2.93,1,2,21.01
ENS023,GC_MAT,Matériaux,GC,4,3,2,3,1,-1,-1,1,-0.33,139,0.0,0,0,3.0,2,4,0,0,1,1,1.0,5,3,0.62,1,0,2.78,3,4,24.16
ENS003,BD,Bases de Donnees,INFO,1,1,1,2,3,0,0,1,0.33,298,0.08,1,0,1.25,1,2,0,3,3,2,0.5,1,0,0.54,3,1,4.43,3,9,21.06
ENS025,BD,Bases de Donnees,INFO,3,3,4,4,0,0,1,0,0.33,253,0.17,1,0,3.5,3,4,0,0,3,3,0.67,3,0,0.75,4,0,2.66,2,8,22.07
ENS025,GESTION,Gestion de Projet,SUP,3,4,4,4,1,1,0,0,0.33,37,0.08,0,0,3.75,3,4,0,0,2,1,1.0,3,2,0.55,3,1,3.54,1,1,20.33
ENS012,PROG,Programmation,GL,4,3,5,4,1,-1,2,-1,0.0,48,0.08,0,0,4.0,3,5,1,0,3,1,1.0,3,1,0.77,1,1,2.92,2,1,19.69
