teacher_id,competence_id,competence_code,department_id,unit_id,ref_month,date_t,current_observation,knowledge_difficulty_level,required_level,gap_next_3m,current_level_t3,current_level_t2,current_level_t1,current_level_t,lag_gap_t3_t2,lag_gap_t2_t1,lag_gap_t1_t,rolling_tendance,days_since_last_training,training_frequency_per_month,is_long_absent,is_stagnant,avg_level,min_level,max_level,nb_level_5,nb_level_1,nb_savoirs,nb_competences,competency_coverage_rate,nb_formations_completed,nb_formations_in_progress,taux_assiduite,nb_besoins_exprimes,nb_besoins_approuves,avg_eval_score,nb_evaluations,months_since_last_training,engagement_score,attendance_rate,evaluation_score,training_count,stagnation_months,need_count,source_type,source_id,data_origin,is_synthetic,institutional_verified,generation_seed,generator_version,dataset_version,created_at
SYN_T0075,7,C7,DEP_05,UP_03,2025-06,2025-06-30,2.79,2.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.111,0,1,4.0,4.0,4.0,0.0,0.0,5.0,6.0,0.462,1.0,1.0,0.597,0.0,0.0,2.748,6.0,0.0,0.575,0.597,2.544,1,7.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0075,12,C12,DEP_05,UP_03,2025-06,2025-06-30,3.01,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,150.0,0.111,0,1,4.0,4.0,4.0,0.0,0.0,2.0,6.0,0.462,1.0,0.0,0.667,0.0,0.0,2.748,6.0,4.928,0.412,0.667,2.544,1,8.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0076,12,C12,DEP_01,UP_04,2025-06,2025-06-30,3.42,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.556,0,1,4.0,4.0,4.0,0.0,0.0,2.0,8.0,0.615,5.0,0.0,0.624,0.0,0.0,3.038,6.0,0.0,0.711,0.624,2.982,5,8.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0079,11,C11,DEP_04,UP_07,2025-06,2025-06-30,3.81,3.0,5.0,1.1,3.0,3.0,3.0,4.0,0.0,0.0,1.0,0.333,0.0,0.111,0,0,3.25,3.0,4.0,0.0,0.0,5.0,5.0,0.385,1.0,1.0,0.901,6.0,3.0,3.025,6.0,0.0,0.846,0.901,2.864,1,0.0,6.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0079,12,C12,DEP_04,UP_07,2025-06,2025-06-30,3.02,1.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.333,30.0,0.222,0,0,3.5,3.0,4.0,0.0,0.0,2.0,5.0,0.385,2.0,0.0,1.0,0.0,0.0,3.025,6.0,0.986,0.964,1.0,2.864,2,1.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0080,3,C3,DEP_05,UP_08,2025-06,2025-06-30,2.99,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,91.0,0.222,0,1,4.0,4.0,4.0,0.0,0.0,5.0,6.0,0.462,2.0,1.0,0.704,0.0,0.0,2.693,6.0,2.989,0.714,0.704,3.043,2,3.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0080,4,C4,DEP_05,UP_08,2025-06,2025-06-30,2.03,2.0,4.0,0.688,3.0,3.0,3.0,2.0,0.0,0.0,-1.0,-0.333,999.0,0.0,0,0,2.75,2.0,3.0,0.0,0.0,2.0,6.0,0.462,0.0,1.0,0.536,6.0,3.0,2.693,6.0,13.0,0.404,0.536,3.043,0,0.0,6.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0082,3,C3,DEP_02,UP_10,2025-06,2025-06-30,2.64,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,4.0,4.0,4.0,0.0,0.0,5.0,7.0,0.538,0.0,0.0,0.487,0.0,0.0,2.251,6.0,13.0,0.345,0.487,2.262,0,8.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0083,6,C6,DEP_03,UP_11,2025-06,2025-06-30,2.9,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.111,0,1,4.0,4.0,4.0,0.0,0.0,4.0,7.0,0.538,1.0,0.0,0.739,0.0,0.0,2.402,6.0,0.0,0.606,0.739,2.716,1,8.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0085,5,C5,DEP_05,UP_01,2025-06,2025-06-30,2.61,3.0,5.0,1.143,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,0.111,1,1,4.0,4.0,4.0,0.0,0.0,3.0,6.0,0.462,1.0,1.0,0.389,6.0,4.0,2.114,6.0,0.986,0.486,0.389,2.24,1,8.0,6.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0085,8,C8,DEP_05,UP_01,2025-06,2025-06-30,2.26,3.0,5.0,2.098,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.111,1,1,3.0,3.0,3.0,0.0,0.0,2.0,6.0,0.462,1.0,0.0,0.321,6.0,6.0,2.114,6.0,0.0,0.405,0.321,2.24,1,8.0,6.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0087,1,C1,DEP_02,UP_03,2025-06,2025-06-30,2.94,2.0,4.0,1.27,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,30.0,0.111,0,1,3.0,3.0,3.0,0.0,0.0,3.0,7.0,0.538,1.0,0.0,0.576,6.0,5.0,2.439,6.0,0.986,0.516,0.576,2.694,1,8.0,6.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0094,2,C2,DEP_04,UP_10,2025-06,2025-06-30,3.5,3.0,5.0,0.758,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.333,30.0,0.222,1,0,3.5,3.0,4.0,0.0,0.0,4.0,7.0,0.538,2.0,0.0,0.416,6.0,5.0,2.66,6.0,0.986,0.566,0.416,2.78,2,1.0,6.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0095,6,C6,DEP_05,UP_11,2025-06,2025-06-30,2.66,1.0,3.0,0.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.333,30.0,0.222,0,0,3.75,3.0,4.0,0.0,0.0,4.0,6.0,0.462,2.0,1.0,0.704,0.0,0.0,1.937,6.0,0.986,0.77,0.704,2.055,2,2.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0100,1,C1,DEP_05,UP_04,2025-06,2025-06-30,2.61,2.0,4.0,0.969,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,3.0,3.0,3.0,0.0,0.0,3.0,8.0,0.615,0.0,1.0,0.394,6.0,2.0,2.038,6.0,13.0,0.262,0.394,2.043,0,8.0,6.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-06-30
SYN_T0002,1,C1,DEP_02,UP_02,2025-07,2025-07-31,3.03,2.0,4.0,0.843,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,3.0,3.0,3.0,0.0,0.0,3.0,7.0,0.538,0.0,2.0,0.603,7.0,4.0,2.174,7.0,13.0,0.347,0.603,2.472,0,9.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0003,4,C4,DEP_03,UP_03,2025-07,2025-07-31,3.18,2.0,4.0,2.205,2.0,1.0,2.0,3.0,-1.0,1.0,1.0,0.333,0.0,0.4,0,0,2.0,1.0,3.0,0.0,1.0,2.0,6.0,0.462,4.0,0.0,0.707,7.0,5.0,3.042,7.0,0.0,0.819,0.707,3.74,4,0.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0003,12,C12,DEP_03,UP_03,2025-07,2025-07-31,1.71,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,92.0,0.1,1,1,3.0,3.0,3.0,0.0,0.0,2.0,6.0,0.462,1.0,0.0,0.478,0.0,0.0,3.042,7.0,3.022,0.535,0.478,3.74,1,8.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0008,11,C11,DEP_03,UP_08,2025-07,2025-07-31,1.85,3.0,5.0,1.881,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,5.0,8.0,0.615,0.0,1.0,0.451,7.0,4.0,2.339,7.0,13.0,0.325,0.451,2.58,0,7.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0008,12,C12,DEP_03,UP_08,2025-07,2025-07-31,2.88,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,4.0,4.0,4.0,0.0,0.0,2.0,8.0,0.615,0.0,0.0,0.46,0.0,0.0,2.339,7.0,13.0,0.314,0.46,2.58,0,9.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0009,9,C9,DEP_04,UP_09,2025-07,2025-07-31,3.3,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,153.0,0.2,0,1,4.0,4.0,4.0,0.0,0.0,3.0,7.0,0.538,2.0,0.0,0.897,0.0,0.0,2.614,7.0,5.026,0.828,0.897,2.798,2,5.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0011,3,C3,DEP_01,UP_11,2025-07,2025-07-31,3.35,1.0,3.0,0.155,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,122.0,0.2,0,1,4.0,4.0,4.0,0.0,0.0,5.0,8.0,0.615,2.0,0.0,1.0,0.0,0.0,3.145,7.0,4.008,0.957,1.0,3.031,2,3.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0014,5,C5,DEP_04,UP_02,2025-07,2025-07-31,2.01,3.0,5.0,2.96,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,3.0,8.0,0.615,0.0,0.0,0.368,7.0,5.0,3.152,7.0,13.0,0.228,0.368,3.197,0,6.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0017,11,C11,DEP_02,UP_05,2025-07,2025-07-31,2.9,3.0,5.0,1.877,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,3.0,3.0,3.0,0.0,0.0,5.0,5.0,0.385,0.0,0.0,0.508,7.0,5.0,2.889,7.0,13.0,0.358,0.508,2.671,0,9.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0018,2,C2,DEP_03,UP_06,2025-07,2025-07-31,1.92,3.0,5.0,2.867,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,2.0,2.0,2.0,0.0,0.0,4.0,6.0,0.462,0.0,1.0,0.676,7.0,3.0,2.117,7.0,13.0,0.48,0.676,1.684,0,7.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0019,2,C2,DEP_04,UP_07,2025-07,2025-07-31,2.93,3.0,5.0,1.272,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,4.0,4.0,4.0,0.0,0.0,4.0,9.0,0.692,2.0,0.0,0.662,7.0,5.0,3.08,7.0,0.0,0.499,0.662,2.92,2,9.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0019,7,C7,DEP_04,UP_07,2025-07,2025-07-31,2.33,2.0,4.0,0.148,3.0,4.0,4.0,3.0,1.0,0.0,-1.0,0.0,181.0,0.1,0,0,3.5,3.0,4.0,0.0,0.0,5.0,9.0,0.692,1.0,1.0,0.856,3.0,2.0,3.08,7.0,5.946,0.759,0.856,2.92,1,0.0,3.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0019,12,C12,DEP_04,UP_07,2025-07,2025-07-31,3.94,1.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,61.0,0.4,0,1,5.0,5.0,5.0,4.0,0.0,2.0,9.0,0.692,4.0,0.0,0.62,0.0,0.0,3.08,7.0,2.004,0.674,0.62,2.92,4,5.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0020,12,C12,DEP_05,UP_08,2025-07,2025-07-31,3.09,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,0.0,2.0,0.659,0.0,0.0,2.756,7.0,13.0,0.446,0.659,3.591,0,6.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0023,5,C5,DEP_03,UP_11,2025-07,2025-07-31,2.23,3.0,5.0,2.951,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,3.0,7.0,0.538,0.0,0.0,0.233,7.0,3.0,3.404,7.0,13.0,0.368,0.233,3.552,0,4.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0024,12,C12,DEP_04,UP_12,2025-07,2025-07-31,1.94,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,122.0,0.4,0,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,4.0,0.0,0.663,0.0,0.0,2.523,7.0,4.008,0.638,0.663,2.354,4,8.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0028,2,C2,DEP_03,UP_04,2025-07,2025-07-31,2.0,3.0,5.0,2.603,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,4.0,7.0,0.538,0.0,0.0,0.365,7.0,4.0,2.63,7.0,13.0,0.26,0.365,2.562,0,9.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0029,1,C1,DEP_04,UP_05,2025-07,2025-07-31,3.77,2.0,4.0,0.0,4.0,5.0,5.0,5.0,1.0,0.0,0.0,0.333,61.0,0.2,0,0,4.75,4.0,5.0,3.0,0.0,3.0,8.0,0.615,2.0,1.0,0.511,2.0,1.0,2.601,7.0,2.004,0.633,0.511,3.218,2,2.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0029,7,C7,DEP_04,UP_05,2025-07,2025-07-31,1.59,2.0,4.0,3.077,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,153.0,0.1,0,1,1.0,1.0,1.0,0.0,4.0,5.0,8.0,0.615,1.0,0.0,0.628,7.0,4.0,2.601,7.0,5.026,0.719,0.628,3.218,1,9.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0030,13,C13,DEP_05,UP_06,2025-07,2025-07-31,2.83,2.0,4.0,0.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.333,61.0,0.1,0,0,3.75,3.0,4.0,0.0,0.0,3.0,8.0,0.615,1.0,1.0,0.511,4.0,3.0,2.835,7.0,2.004,0.57,0.511,2.865,1,2.0,4.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0031,8,C8,DEP_01,UP_07,2025-07,2025-07-31,2.74,3.0,5.0,1.108,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,31.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,2.0,1.0,0.621,7.0,5.0,3.773,7.0,1.018,0.727,0.621,4.062,2,9.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0031,11,C11,DEP_01,UP_07,2025-07,2025-07-31,4.22,3.0,5.0,0.064,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0,1,4.0,4.0,4.0,0.0,0.0,5.0,7.0,0.538,4.0,1.0,0.638,7.0,4.0,3.773,7.0,0.0,0.657,0.638,4.062,4,7.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0032,2,C2,DEP_02,UP_08,2025-07,2025-07-31,1.27,3.0,5.0,2.91,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,2.0,2.0,2.0,0.0,0.0,4.0,7.0,0.538,0.0,0.0,0.584,7.0,5.0,2.349,7.0,13.0,0.385,0.584,2.603,0,5.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0035,6,C6,DEP_05,UP_11,2025-07,2025-07-31,3.39,1.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,61.0,0.2,0,1,5.0,5.0,5.0,4.0,0.0,4.0,8.0,0.615,2.0,0.0,0.942,0.0,0.0,2.849,7.0,2.004,0.837,0.942,2.452,2,3.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0036,2,C2,DEP_01,UP_12,2025-07,2025-07-31,3.5,3.0,5.0,0.02,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,61.0,0.3,1,1,5.0,5.0,5.0,4.0,0.0,4.0,8.0,0.615,3.0,0.0,0.12,0.0,0.0,3.296,7.0,2.004,0.39,0.12,3.749,3,9.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0038,3,C3,DEP_03,UP_02,2025-07,2025-07-31,4.28,1.0,3.0,0.0,4.0,5.0,4.0,5.0,1.0,-1.0,1.0,0.333,122.0,0.2,0,0,4.5,4.0,5.0,2.0,0.0,5.0,7.0,0.538,2.0,0.0,0.896,0.0,0.0,2.277,7.0,4.008,0.784,0.896,2.166,2,0.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0042,11,C11,DEP_02,UP_06,2025-07,2025-07-31,2.91,3.0,5.0,1.871,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.333,31.0,0.1,0,0,2.5,2.0,3.0,0.0,0.0,5.0,6.0,0.462,1.0,1.0,0.603,7.0,3.0,2.763,7.0,1.018,0.573,0.603,2.184,1,1.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0044,13,C13,DEP_04,UP_08,2025-07,2025-07-31,1.68,2.0,4.0,3.33,1.0,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,61.0,0.1,0,0,1.25,1.0,2.0,0.0,3.0,3.0,10.0,0.769,1.0,0.0,0.588,7.0,5.0,2.579,7.0,2.004,0.693,0.588,2.678,1,1.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0045,12,C12,DEP_05,UP_09,2025-07,2025-07-31,1.5,1.0,3.0,0.622,3.0,3.0,2.0,2.0,0.0,-1.0,0.0,-0.333,122.0,0.2,1,0,2.5,2.0,3.0,0.0,0.0,2.0,8.0,0.615,2.0,0.0,0.149,3.0,2.0,2.711,7.0,4.008,0.487,0.149,2.81,2,1.0,3.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0047,11,C11,DEP_02,UP_11,2025-07,2025-07-31,3.32,3.0,5.0,1.092,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.333,0.0,0.4,0,0,3.75,3.0,4.0,0.0,0.0,5.0,7.0,0.538,4.0,1.0,0.693,7.0,2.0,3.374,7.0,0.0,0.627,0.693,3.527,4,2.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0047,12,C12,DEP_02,UP_11,2025-07,2025-07-31,1.02,1.0,3.0,1.101,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,31.0,0.2,0,1,2.0,2.0,2.0,0.0,0.0,2.0,7.0,0.538,2.0,0.0,0.635,7.0,5.0,3.374,7.0,1.018,0.748,0.635,3.527,2,4.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0051,8,C8,DEP_01,UP_03,2025-07,2025-07-31,3.21,3.0,5.0,1.69,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,61.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,2.0,6.0,0.462,2.0,0.0,0.513,7.0,5.0,2.88,7.0,2.004,0.67,0.513,3.28,2,3.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0051,9,C9,DEP_01,UP_03,2025-07,2025-07-31,2.07,1.0,3.0,0.063,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,92.0,0.2,1,1,3.0,3.0,3.0,0.0,0.0,3.0,6.0,0.462,2.0,1.0,0.319,1.0,0.0,2.88,7.0,3.022,0.665,0.319,3.28,2,3.0,1.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0051,13,C13,DEP_01,UP_03,2025-07,2025-07-31,4.13,2.0,4.0,0.0,4.0,4.0,5.0,5.0,0.0,1.0,0.0,0.333,31.0,0.4,0,0,4.5,4.0,5.0,2.0,0.0,3.0,6.0,0.462,4.0,0.0,0.566,1.0,1.0,2.88,7.0,1.018,0.755,0.566,3.28,4,1.0,1.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0054,8,C8,DEP_04,UP_06,2025-07,2025-07-31,3.6,3.0,5.0,0.131,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,5.0,5.0,5.0,4.0,0.0,2.0,5.0,0.385,0.0,0.0,0.462,0.0,0.0,2.419,7.0,13.0,0.238,0.462,2.043,0,9.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0057,1,C1,DEP_02,UP_09,2025-07,2025-07-31,2.77,2.0,4.0,1.021,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,181.0,0.1,1,1,3.0,3.0,3.0,0.0,0.0,3.0,6.0,0.462,1.0,0.0,0.353,7.0,6.0,2.546,7.0,5.946,0.436,0.353,3.169,1,9.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0059,9,C9,DEP_04,UP_11,2025-07,2025-07-31,2.49,1.0,3.0,0.0,3.0,3.0,4.0,3.0,0.0,1.0,-1.0,0.0,31.0,0.2,0,0,3.25,3.0,4.0,0.0,0.0,3.0,7.0,0.538,2.0,0.0,0.686,0.0,0.0,2.322,7.0,1.018,0.739,0.686,2.395,2,0.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0062,7,C7,DEP_02,UP_02,2025-07,2025-07-31,2.1,2.0,4.0,1.909,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,181.0,0.1,0,1,2.0,2.0,2.0,0.0,0.0,5.0,6.0,0.462,1.0,1.0,0.566,7.0,2.0,2.319,7.0,5.946,0.562,0.566,2.23,1,5.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
SYN_T0062,10,C10,DEP_02,UP_02,2025-07,2025-07-31,1.82,2.0,4.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.333,31.0,0.2,0,0,2.75,2.0,3.0,0.0,0.0,4.0,6.0,0.462,2.0,1.0,0.542,7.0,5.0,2.319,7.0,1.018,0.77,0.542,2.23,2,2.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-07-31
